,	O
is	O
a	O
potent	O
angiogenesis	O
inhibitor	O
.	O
In	O
this	O
study	O
,	O
we	O
determined	O
the	O
effectiveness	O
of	O
vasostatin	O
delivered	O
by	O
recombinant	O
pseudotype	O
adeno	O
-	O
associated	O
virus	O
2	O
/	O
5	O
(	O
rAAV2	O
/	O
5	O
-	O
VAS	O
)	O
as	O
a	O
gene	O
therapy	O
approach	O
for	O
lung	B-Anatomy
cancer	I-Anatomy
treatment	O
.	O
EXPERIMENTAL	O
DESIGN	O
:	O
We	O
used	O
rAAV2	O
/	O
5	O
to	O
deliver	O
vasostatin	O
intratumorally	B-Anatomy
or	O
systemically	O
in	O
different	O
mouse	O
lung	B-Anatomy
tumor	I-Anatomy
models	O
-	O
-	O
subcutaneous	B-Anatomy
,	I-Anatomy
orthotopic	I-Anatomy
xenograft	I-Anatomy
,	O
and	O
spontaneous	O
metastasis	O
lung	B-Anatomy
tumor	I-Anatomy
models	O
.	O
The	O
therapeutic	O
efficacy	O
of	O
rAAV2	O
/	O
5	O
-	O
VAS	O
was	O
determined	O
by	O
monitoring	O
tumor	B-Anatomy
volume	O
,	O
survival	O
rate	O
,	O
and	O
degree	O
of	O
neovascularization	O
after	O
treatment	O
in	O
these	O
models	O
.	O
RESULTS	O
:	O
Mice	O
bearing	O
subcutaneous	B-Anatomy
tumor	I-Anatomy
of	O
rAAV2	O
/	O
5	O
-	O
VAS	O
pretreated	O
Lewis	B-Anatomy
lung	I-Anatomy
carcinoma	I-Anatomy
cells	I-Anatomy
showed	O
>	O
50	O
%	O
reduction	O
in	O
primary	B-Anatomy
tumor	I-Anatomy
volume	O
and	O
reduced	O
spontaneous	O
pulmonary	B-Anatomy
metastases	I-Anatomy
.	O
The	O
tumor	B-Anatomy
-	O
suppressive	O
action	O
of	O
rAAV2	O
/	O
5	O
-	O
VAS	O
in	O
subcutaneous	B-Anatomy
human	I-Anatomy
lung	I-Anatomy
tumor	I-Anatomy
A549	I-Anatomy
xenograft	I-Anatomy
correlated	O
with	O
a	O
reduced	O
number	O
of	O
capillary	B-Anatomy
vessels	I-Anatomy
in	O
tumors	B-Anatomy
.	O
In	O
the	O
orthotopic	O
xenograft	B-Anatomy
model	O
,	O
rAAV2	O
/	O
5	O
-	O
VAS	O
suppressed	O
metastasis	O
of	O
A549	B-Anatomy
tumors	I-Anatomy
to	O
mediastinal	O
lymph	B-Anatomy
nodes	I-Anatomy
and	O
contralateral	O
lung	B-Anatomy
.	O
Furthermore	O
,	O
treatment	O
of	O
immunocompetent	O
mice	O
in	O
the	O
spontaneous	O
lung	B-Anatomy
metastases	I-Anatomy
model	O
with	O
rAAV2	O
/	O
5	O
-	O
VAS	O
after	O
primary	B-Anatomy
tumor	I-Anatomy
excision	O
prolonged	O
their	O
median	O
survival	O
from	O
21	O
to	O
51	O
.	O
5	O
days	O
.	O
CONCLUSION	O
:	O
Our	O
results	O
show	O
the	O
effectiveness	O
of	O
rAAV2	O
/	O
5	O
-	O
VAS	O
as	O
an	O
angiogenesis	O
inhibitor	O
in	O
suppressing	O
tumor	B-Anatomy
growth	O
during	O
different	O
stages	O
of	O
tumor	B-Anatomy
progression	O
,	O
validating	O
the	O
application	O
of	O
rAAV2	O
/	O
5	O
-	O
VAS	O
gene	O
therapy	O
in	O
treatment	O
against	O
lung	B-Anatomy
cancer	I-Anatomy
.	O
Radiation	O
retinopathy	O
is	O
treatable	O
with	O
anti	O
-	O
vascular	O
endothelial	O
growth	O
factor	O
bevacizumab	O
(	O
Avastin	O
)	O
.	O
PURPOSE	O
:	O
To	O
report	O
on	O
bevacizumab	O
treatment	O
for	O
radiation	O
retinopathy	O
affecting	O
the	O
macula	B-Anatomy
.	O
PATIENTS	O
AND	O
METHODS	O
:	O
Twenty	O
-	O
one	O
patients	O
with	O
radiation	O
retinopathy	O
(	O
edema	B-Anatomy
,	O
hemorrhages	O
,	O
capillary	B-Anatomy
dropout	O
,	O
and	O
neovascularization	O
)	O
and	O
a	O
subjective	O
or	O
objective	O
loss	O
of	O
vision	O
were	O
treated	O
.	O
Treatment	O
involved	O
intravitreal	O
injection	O
of	O
bevacizumab	O
(	O
1	O
.	O
25	O
mg	O
in	O
0	O
.	O
05	O
mL	O
)	O
every	O
6	O
-	O
12	O
weeks	O
.	O
Treatment	O
was	O
discontinued	O
at	O
patient	O
request	O
or	O
if	O
there	O
was	O
no	O
measurable	O
response	O
to	O
therapy	O
.	O
Main	O
outcome	O
measures	O
included	O
best	O
corrected	O
visual	O
acuity	O
,	O
ophthalmic	O
examination	O
,	O
retinal	B-Anatomy
photography	O
,	O
and	O
angiography	O
.	O
RESULTS	O
:	O
Bevacizumab	O
treatment	O
was	O
followed	O
by	O
reductions	O
in	O
retinal	B-Anatomy
hemorrhage	O
,	O
exudation	O
,	O
and	O
edema	B-Anatomy
.	O
Visual	O
acuities	O
were	O
stable	O
or	O
improved	O
in	O
86	O
%	O
(	O
n	O
=	O
18	O
)	O
.	O
Three	O
patients	O
discontinued	O
therapy	O
.	O
Each	O
was	O
legally	O
blind	O
before	O
treatment	O
(	O
n	O
=	O
1	O
)	O
,	O
experienced	O
little	O
to	O
no	O
subjective	O
improvement	O
(	O
n	O
=	O
2	O
)	O
,	O
or	O
was	O
poorly	O
compliant	O
(	O
n	O
=	O
2	O
)	O
.	O
Three	O
patients	O
(	O
14	O
%	O
)	O
regained	O
2	O
or	O
more	O
lines	O
of	O
visual	O
acuity	O
.	O
No	O
ocular	B-Anatomy
or	O
systemic	O
bevacizumab	O
-	O
related	O
side	O
effects	O
were	O
observed	O
.	O
CONCLUSIONS	O
:	O
Intravitreal	O
bevacizumab	O
can	O
be	O
used	O
to	O
treat	O
radiation	O
retinopathy	O
.	O
In	O
most	O
cases	O
treatment	O
was	O
associated	O
with	O
decreased	O
vascular	B-Anatomy
leakage	O
,	O
stabilization	O
,	O
or	O
improved	O
vision	O
.	O
An	O
anti	O
-	O
vascular	O
endothelial	O
growth	O
factor	O
strategy	O
may	O
reduce	O
tissue	B-Anatomy
damage	O
associated	O
with	O
radiation	O
vasculopathy	O
and	O
neuropathy	O
.	O
Mitogen	O
-	O
activated	O
protein	O
kinase	O
kinase	O
signaling	O
promotes	O
growth	O
and	O
vascularization	O
of	O
fibrosarcoma	B-Anatomy
.	O
We	O
hypothesized	O
that	O
signaling	O
through	O
multiple	O
mitogen	O
-	O
activated	O
protein	O
kinase	O
(	O
MAPK	O
)	O
kinase	O
(	O
MKK	O
)	O
pathways	O
is	O
essential	O
for	O
the	O
growth	O
and	O
vascularization	O
of	O
soft	B-Anatomy
-	I-Anatomy
tissue	I-Anatomy
sarcomas	I-Anatomy
,	O
which	O
are	O
malignant	B-Anatomy
tumors	I-Anatomy
derived	O
from	O
mesenchymal	B-Anatomy
tissues	I-Anatomy
.	O
We	O
tested	O
this	O
using	O
HT	B-Anatomy
-	I-Anatomy
1080	I-Anatomy
,	O
NCI	B-Anatomy
,	O
and	O
Shac	B-Anatomy
fibrosarcoma	I-Anatomy
-	I-Anatomy
derived	I-Anatomy
cell	I-Anatomy
lines	I-Anatomy
and	O
anthrax	O
lethal	O
toxin	O
(	O
LeTx	O
)	O
,	O
a	O
bacterial	O
toxin	O
that	O
inactivates	O
MKKs	O
.	O
Western	O
blots	O
confirmed	O
that	O
LeTx	O
treatment	O
reduced	O
the	O
levels	O
of	O
phosphorylated	O
extracellular	O
signal	O
-	O
regulated	O
kinase	O
and	O
p38	O
MAPK	O
in	O
vitro	O
.	O
Although	O
short	O
treatments	O
with	O
LeTx	O
only	O
modestly	O
affected	O
cell	B-Anatomy
proliferation	O
,	O
sustained	O
treatment	O
markedly	O
reduced	O
cell	B-Anatomy
numbers	O
.	O
LeTx	O
also	O
substantially	O
inhibited	O
the	O
extracellular	B-Anatomy
release	O
of	O
angioproliferative	O
factors	O
including	O
vascular	O
endothelial	O
growth	O
factor	O
,	O
interleukin	O
-	O
8	O
,	O
and	O
basic	O
fibroblast	O
growth	O
factor	O
.	O
Similar	O
results	O
were	O
obtained	O
with	O
cell	B-Anatomy
lines	I-Anatomy
derived	O
from	O
malignant	B-Anatomy
fibrous	I-Anatomy
histiocytomas	I-Anatomy
,	O
leiomyosarcomas	B-Anatomy
,	O
and	O
liposarcomas	B-Anatomy
.	O
In	O
vivo	O
,	O
LeTx	O
decreased	O
MAPK	O
activity	O
and	O
blocked	O
fibrosarcoma	B-Anatomy
growth	O
.	O
Growth	O
inhibition	O
correlated	O
with	O
decreased	O
cellular	B-Anatomy
proliferation	O
and	O
extensive	O
necrosis	O
,	O
and	O
it	O
was	O
accompanied	O
by	O
a	O
decrease	O
in	O
tumor	B-Anatomy
mean	O
vessel	B-Anatomy
density	O
as	O
well	O
as	O
a	O
reduction	O
in	O
serum	B-Anatomy
expression	O
of	O
angioproliferative	O
cytokines	O
.	O
Vital	O
imaging	O
using	O
high	O
-	O
resolution	O
ultrasound	O
enhanced	O
with	O
contrast	O
microbubbles	O
revealed	O
that	O
the	O
effects	O
of	O
LeTx	O
on	O
tumor	B-Anatomy
perfusion	O
were	O
remarkably	O
rapid	O
(	O
less	O
than	O
24	O
h	O
)	O
and	O
resulted	O
in	O
a	O
marked	O
reduction	O
of	O
perfusion	O
within	O
the	O
tumor	B-Anatomy
but	O
not	O
in	O
nontumor	B-Anatomy
tissues	I-Anatomy
.	O
These	O
results	O
are	O
consistent	O
with	O
our	O
initial	O
hypothesis	O
and	O
lead	O
us	O
to	O
propose	O
that	O
MKK	O
inhibition	O
by	O
LeTx	O
is	O
a	O
broadly	O
effective	O
strategy	O
for	O
targeting	O
neovascularization	O
in	O
fibrosarcomas	B-Anatomy
and	O
other	O
similar	O
proliferative	B-Anatomy
lesions	I-Anatomy
.	O
A	O
novel	O
putative	O
tyrosine	O
kinase	O
receptor	O
with	O
oncogenic	O
potential	O
.	O
We	O
have	O
detected	O
transforming	O
activity	O
by	O
a	O
tumorigenicity	O
assay	O
using	O
NIH3T3	B-Anatomy
cells	I-Anatomy
transfected	O
with	O
DNA	O
from	O
a	O
chronic	O
myeloproliferative	O
disorder	O
patient	O
.	O
Here	O
,	O
we	O
report	O
the	O
cDNA	O
cloning	O
of	O
the	O
corresponding	O
oncogene	O
,	O
designated	O
UFO	O
,	O
in	O
allusion	O
to	O
the	O
as	O
yet	O
unidentified	O
function	O
of	O
its	O
protein	O
.	O
Nucleotide	O
sequence	O
analysis	O
of	O
a	O
3116bp	O
cDNA	O
clone	O
revealed	O
a	O
2682	O
-	O
bp	O
-	O
long	O
open	O
reading	O
frame	O
capable	O
of	O
directing	O
the	O
synthesis	O
of	O
a	O
894	O
amino	O
acid	O
polypeptide	O
.	O
The	O
predicted	O
UFO	O
protein	O
exhibits	O
characteristic	O
features	O
of	O
a	O
transmembrane	B-Anatomy
receptor	O
with	O
associated	O
tyrosine	O
kinase	O
activity	O
.	O
The	O
UFO	O
proto	O
-	O
oncogene	O
maps	O
to	O
human	O
chromosome	B-Anatomy
19q13	I-Anatomy
.	I-Anatomy
1	I-Anatomy
and	O
is	O
transcribed	O
into	O
two	O
5	O
.	O
0	O
kb	O
and	O
3	O
.	O
2	O
kb	O
mRNAs	O
in	O
human	O
bone	B-Anatomy
marrow	I-Anatomy
and	O
human	O
tumor	B-Anatomy
cell	I-Anatomy
lines	I-Anatomy
.	O
The	O
UFO	O
locus	O
is	O
evolutionarily	O
conserved	O
between	O
vertebrate	O
species	O
.	O
A	O
4	O
.	O
0	O
kb	O
mRNA	O
of	O
the	O
murine	O
UFO	O
homolog	O
is	O
expressed	O
in	O
a	O
variety	O
of	O
different	O
mouse	O
tissues	B-Anatomy
.	O
We	O
thus	O
have	O
identified	O
a	O
novel	O
element	O
of	O
the	O
complex	O
signaling	O
network	O
involved	O
in	O
the	O
control	O
of	O
cell	B-Anatomy
proliferation	O
and	O
differentiation	O
.	O
Proteomic	O
comparison	O
of	O
nasopharyngeal	B-Anatomy
cancer	I-Anatomy
cell	I-Anatomy
lines	I-Anatomy
C666	I-Anatomy
-	I-Anatomy
1	I-Anatomy
and	O
NP69	B-Anatomy
identifies	O
down	O
-	O
regulation	O
of	O
annexin	O
II	O
and	O
beta2	O
-	O
tubulin	O
for	O
nasopharyngeal	B-Anatomy
carcinoma	I-Anatomy
.	O
CONTEXT	O
:	O
Nasopharyngeal	B-Anatomy
carcinoma	I-Anatomy
(	O
NPC	B-Anatomy
)	O
,	O
common	O
in	O
southern	O
China	O
and	O
North	O
Africa	O
,	O
has	O
a	O
complex	O
etiology	O
involving	O
interplay	O
between	O
viral	O
,	O
environmental	O
,	O
and	O
hereditary	O
factors	O
and	O
is	O
almost	O
constantly	O
associated	O
with	O
the	O
Epstein	O
-	O
Barr	O
virus	O
.	O
Since	O
the	O
prognosis	O
of	O
locally	O
advanced	O
and	O
metastatic	B-Anatomy
diseases	I-Anatomy
is	O
poor	O
,	O
increased	O
understanding	O
of	O
the	O
pathogenesis	O
of	O
NPC	B-Anatomy
would	O
be	O
important	O
for	O
discovering	O
novel	O
markers	O
for	O
patients	O
'	O
management	O
.	O
OBJECTIVES	O
:	O
To	O
compare	O
the	O
proteomic	O
expression	O
profile	O
between	O
an	O
Epstein	O
-	O
Barr	O
virus	O
-	O
associated	O
NPC	B-Anatomy
cell	I-Anatomy
line	I-Anatomy
(	O
C666	B-Anatomy
-	I-Anatomy
1	I-Anatomy
)	O
and	O
a	O
normal	O
NP	B-Anatomy
cell	I-Anatomy
line	I-Anatomy
(	O
NP69	B-Anatomy
)	O
.	O
The	O
proteins	O
with	O
differential	O
expression	O
were	O
analyzed	O
in	O
40	O
undifferentiated	O
NPC	B-Anatomy
paraffin	O
-	O
embedded	O
specimens	B-Anatomy
.	O
DESIGN	O
:	O
Differentially	O
expressed	O
proteins	O
discovered	O
between	O
the	O
two	O
cell	B-Anatomy
lines	I-Anatomy
were	O
identified	O
by	O
mass	O
spectrometry	O
.	O
After	O
confirmation	O
by	O
immunocytochemical	O
staining	O
,	O
their	O
expression	O
in	O
patient	O
samples	B-Anatomy
was	O
measured	O
using	O
40	O
pairs	O
of	O
undifferentiated	O
NPCs	B-Anatomy
together	O
with	O
their	O
adjacent	O
normal	O
epithelia	B-Anatomy
.	O
RESULTS	O
:	O
Proteomic	O
findings	O
indicated	O
that	O
adenosine	O
triphosphate	O
synthase	O
alpha	O
chain	O
was	O
up	O
-	O
regulated	O
,	O
whereas	O
annexin	O
II	O
,	O
annexin	O
V	O
,	O
beta	O
(	O
2	O
)	O
-	O
tubulin	O
,	O
and	O
profilin	O
1	O
were	O
down	O
-	O
regulated	O
.	O
After	O
confirming	O
the	O
results	O
in	O
agar	O
-	O
processed	O
cell	B-Anatomy
lines	I-Anatomy
,	O
annexin	O
II	O
and	O
beta	O
(	O
2	O
)	O
-	O
tubulin	O
expression	O
were	O
found	O
to	O
be	O
lower	O
in	O
tumor	B-Anatomy
cells	I-Anatomy
than	O
in	O
adjacent	O
normal	O
epithelial	B-Anatomy
cells	I-Anatomy
in	O
100	O
%	O
and	O
90	O
%	O
of	O
the	O
patients	O
'	O
specimens	B-Anatomy
,	O
respectively	O
.	O
Finally	O
,	O
annexin	O
II	O
down	O
-	O
regulation	O
was	O
positively	O
associated	O
with	O
lymph	B-Anatomy
node	I-Anatomy
metastasis	O
,	O
suggesting	O
that	O
it	O
may	O
be	O
a	O
prognostic	O
factor	O
in	O
NPC	B-Anatomy
.	O
CONCLUSIONS	O
:	O
The	O
results	O
suggest	O
that	O
annexin	O
II	O
and	O
beta	O
(	O
2	O
)	O
-	O
tubulin	O
down	O
-	O
regulation	O
is	O
important	O
in	O
NPC	B-Anatomy
formation	O
and	O
may	O
represent	O
potential	O
targets	O
for	O
further	O
investigations	O
.	O
A	O
practical	O
interface	O
for	O
microfluidics	O
and	O
nanoelectrospray	O
mass	O
spectrometry	O
.	O
We	O
report	O
a	O
new	O
method	O
for	O
fabricating	O
nanospray	O
ionization	O
tips	O
for	O
MS	O
,	O
formed	O
from	O
glass	O
substrates	O
and	O
the	O
inert	O
polymer	O
,	O
parylene	O
-	O
C	O
.	O
Using	O
a	O
single	O
photolithography	O
step	O
,	O
the	O
emitters	O
are	O
formed	O
contiguously	O
with	O
microchannels	O
,	O
such	O
that	O
no	O
dead	O
volumes	O
are	O
observed	O
.	O
In	O
addition	O
,	O
because	O
the	O
devices	O
are	O
very	O
thin	O
(	O
approximately	O
0	O
.	O
3	O
mm	O
)	O
and	O
the	O
tips	O
are	O
formed	O
at	O
rectangular	O
corners	O
,	O
the	O
Taylor	O
cone	O
volumes	O
are	O
small	O
,	O
which	O
makes	O
the	O
method	O
attractive	O
for	O
future	O
integration	O
with	O
microfluidic	O
separations	O
.	O
Device	O
performance	O
was	O
demonstrated	O
by	O
evaluating	O
diverse	O
analytes	O
,	O
ranging	O
from	O
synthetic	O
polymers	O
,	O
to	O
peptides	O
,	O
to	O
nucleic	O
acids	O
.	O
For	O
all	O
analytes	O
,	O
performance	O
was	O
similar	O
to	O
that	O
of	O
conventional	O
emitters	O
(	O
pulled	O
-	O
glass	O
capillaries	O
and	O
the	O
Agilent	O
HPLC	O
Chip	O
)	O
with	O
the	O
advantage	O
of	O
rapid	O
,	O
batch	O
fabrication	O
of	O
identical	O
devices	O
.	O
MMTV	O
-	O
cre	O
-	O
mediated	O
fur	O
inactivation	O
concomitant	O
with	O
PLAG1	O
proto	O
-	O
oncogene	O
activation	O
delays	O
salivary	B-Anatomy
gland	I-Anatomy
tumorigenesis	O
in	O
mice	O
.	O
Proprotein	O
convertases	O
are	O
serine	O
endoproteases	O
implicated	O
in	O
the	O
proteolytic	O
processing	O
of	O
a	O
large	O
variety	O
of	O
regulatory	O
proteins	O
.	O
An	O
important	O
role	O
of	O
proprotein	O
convertases	O
in	O
tumorigenic	O
processes	O
has	O
been	O
suggested	O
by	O
various	O
studies	O
.	O
In	O
this	O
study	O
,	O
the	O
role	O
of	O
the	O
proprotein	O
convertase	O
furin	O
in	O
PLAG1	O
proto	O
-	O
oncogene	O
-	O
induced	O
salivary	B-Anatomy
gland	I-Anatomy
tumorigenesis	O
was	O
investigated	O
.	O
PLAG1	O
overexpression	O
in	O
salivary	B-Anatomy
glands	I-Anatomy
has	O
previously	O
been	O
shown	O
to	O
result	O
in	O
salivary	B-Anatomy
gland	I-Anatomy
tumors	I-Anatomy
in	O
100	O
%	O
of	O
mice	O
within	O
5	O
weeks	O
after	O
birth	O
.	O
MMTV	O
-	O
cre	O
-	O
mediated	O
inactivation	O
of	O
fur	O
without	O
over	O
-	O
expression	O
of	O
PLAG1	O
caused	O
smaller	O
but	O
histologically	O
normal	O
salivary	B-Anatomy
glands	I-Anatomy
.	O
Moreover	O
,	O
the	O
lymph	B-Anatomy
nodes	I-Anatomy
close	O
to	O
the	O
salivary	B-Anatomy
glands	I-Anatomy
were	O
enlarged	O
,	O
and	O
histology	O
showed	O
that	O
they	O
had	O
activated	O
follicles	B-Anatomy
.	O
When	O
genetic	O
ablation	O
of	O
1	O
or	O
2	O
alleles	O
of	O
fur	O
and	O
overexpression	O
of	O
the	O
PLAG1	O
transgene	O
were	O
simultaneously	O
achieved	O
,	O
a	O
significant	O
delay	O
in	O
tumorigenesis	O
was	O
observed	O
.	O
Collectively	O
,	O
these	O
results	O
suggest	O
an	O
important	O
role	O
for	O
furin	O
in	O
PLAG1	O
-	O
induced	O
salivary	B-Anatomy
gland	I-Anatomy
tumorigenesis	O
in	O
mice	O
.	O
Isotype	O
-	O
specific	O
inhibitors	O
of	O
the	O
glycolytic	O
key	O
regulator	O
pyruvate	O
kinase	O
subtype	O
M2	O
moderately	O
decelerate	O
tumor	B-Anatomy
cell	I-Anatomy
proliferation	O
.	O
Tumor	B-Anatomy
cells	I-Anatomy
express	O
the	O
glycolytic	O
regulator	O
pyruvate	O
kinase	O
subtype	O
M2	O
(	O
M2	O
-	O
PK	O
)	O
,	O
which	O
can	O
occur	O
in	O
a	O
tetrameric	O
form	O
with	O
high	O
affinity	O
to	O
its	O
substrate	O
phosphoenolpyruvate	O
(	O
PEP	O
)	O
and	O
a	O
dimeric	O
form	O
with	O
a	O
low	O
PEP	O
affinity	O
.	O
The	O
transition	O
between	O
both	O
conformations	O
contributes	O
to	O
the	O
control	O
of	O
glycolysis	O
and	O
is	O
important	O
for	O
tumor	B-Anatomy
cell	I-Anatomy
proliferation	O
and	O
survival	O
.	O
Here	O
we	O
targeted	O
M2	O
-	O
PK	O
by	O
synthetic	O
peptide	O
aptamers	O
,	O
which	O
specifically	O
bind	O
to	O
M2	O
-	O
PK	O
and	O
shift	O
the	O
isoenzyme	O
into	O
its	O
low	O
affinity	O
dimeric	O
conformation	O
.	O
The	O
aptamer	O
-	O
induced	O
dimerization	O
and	O
inactivation	O
of	O
M2	O
-	O
PK	O
led	O
to	O
a	O
significant	O
decrease	O
in	O
the	O
PK	O
mass	O
-	O
action	O
ratio	O
as	O
well	O
as	O
ATP	O
:	O
ADP	O
ratio	O
in	O
the	O
target	O
cells	B-Anatomy
.	O
Furthermore	O
,	O
the	O
expression	O
of	O
M2	O
-	O
PK	O
-	O
binding	O
peptide	O
aptamers	O
moderately	O
reduced	O
the	O
growth	O
of	O
immortalized	O
NIH3T3	B-Anatomy
cell	I-Anatomy
populations	I-Anatomy
by	O
decelerating	O
cell	B-Anatomy
proliferation	O
,	O
but	O
without	O
affecting	O
apoptotic	O
cell	B-Anatomy
death	O
.	O
Moreover	O
,	O
the	O
M2	O
-	O
PK	O
-	O
binding	O
peptide	O
aptamers	O
also	O
reduced	O
the	O
proliferation	O
rate	O
of	O
human	O
U	B-Anatomy
-	I-Anatomy
2	I-Anatomy
OS	I-Anatomy
osteosarcoma	I-Anatomy
cells	I-Anatomy
.	O
In	O
the	O
present	O
study	O
,	O
we	O
developed	O
the	O
first	O
specific	O
inhibitors	O
of	O
the	O
pyruvate	O
kinase	O
isoenzyme	O
type	O
M2	O
and	O
present	O
evidence	O
that	O
these	O
inhibitors	O
moderately	O
decelerate	O
tumor	B-Anatomy
cell	I-Anatomy
proliferation	O
.	O
Hematogenous	O
metastasis	O
in	O
gastric	B-Anatomy
cancer	I-Anatomy
requires	O
isolated	B-Anatomy
tumor	I-Anatomy
cells	I-Anatomy
and	O
expression	O
of	O
vascular	O
endothelial	O
growth	O
factor	O
receptor	O
-	O
1	O
.	O
PURPOSE	O
:	O
Recent	O
studies	O
of	O
cancer	B-Anatomy
metastasis	O
have	O
focused	O
on	O
the	O
role	O
of	O
premetastatic	O
gene	O
expression	O
and	O
circulating	O
tumor	B-Anatomy
cells	I-Anatomy
.	O
We	O
did	O
a	O
blind	O
prospective	O
study	O
in	O
gastric	B-Anatomy
cancer	I-Anatomy
to	O
assess	O
the	O
significance	O
of	O
isolated	B-Anatomy
tumor	I-Anatomy
cells	I-Anatomy
(	O
ITC	B-Anatomy
)	O
and	O
to	O
test	O
the	O
hypothesis	O
that	O
vascular	O
endothelial	O
growth	O
factor	O
receptor	O
-	O
1	O
(	O
VEGFR	O
-	O
1	O
)	O
is	O
expressed	O
within	O
the	O
bone	B-Anatomy
marrow	I-Anatomy
at	O
tumor	B-Anatomy
-	O
specific	O
,	O
premetastatic	B-Anatomy
sites	I-Anatomy
.	O
EXPERIMENTAL	O
DESIGN	O
:	O
Both	O
bone	B-Anatomy
marrow	I-Anatomy
and	O
peripheral	B-Anatomy
blood	I-Anatomy
samples	I-Anatomy
from	O
810	O
gastric	B-Anatomy
cancer	I-Anatomy
patients	O
were	O
collected	O
at	O
the	O
Central	O
Hospital	O
,	O
National	O
Cancer	O
Center	O
(	O
Tokyo	O
,	O
Japan	O
)	O
.	O
The	O
samples	B-Anatomy
were	O
transferred	O
to	O
Kyushu	O
University	O
Hospital	O
(	O
Beppu	O
,	O
Japan	O
)	O
where	O
they	O
were	O
analyzed	O
by	O
quantitative	O
real	O
-	O
time	O
reverse	O
transcription	O
-	O
PCR	O
for	O
three	O
epithelial	B-Anatomy
cell	I-Anatomy
markers	O
,	O
carcinoembryonic	O
antigen	O
,	O
cytokeratin	O
-	O
19	O
,	O
and	O
cytokeratin	O
-	O
7	O
,	O
as	O
well	O
as	O
VEGFR	O
-	O
1	O
.	O
RESULTS	O
:	O
ITCs	B-Anatomy
were	O
observed	O
in	O
peripheral	B-Anatomy
blood	I-Anatomy
and	O
bone	B-Anatomy
marrow	I-Anatomy
even	O
in	O
early	O
stages	O
of	O
gastric	B-Anatomy
cancer	I-Anatomy
.	O
The	O
frequency	O
of	O
ITC	B-Anatomy
in	O
bone	B-Anatomy
marrow	I-Anatomy
was	O
significantly	O
associated	O
with	O
the	O
stage	O
of	O
disease	O
by	O
ANOVA	O
(	O
P	O
<	O
0	O
.	O
01	O
)	O
.	O
Gastric	B-Anatomy
cancer	I-Anatomy
metastasized	O
when	O
ITCs	B-Anatomy
were	O
observed	O
in	O
the	O
presence	O
of	O
VEGFR	O
-	O
1	O
.	O
In	O
the	O
380	O
patients	O
who	O
were	O
ITC	B-Anatomy
negative	O
and	O
showed	O
low	O
VEGFR	O
-	O
1	O
expression	O
,	O
synchronous	O
(	O
at	O
the	O
time	O
of	O
surgery	O
)	O
and	O
heterochronous	O
(	O
recurrent	O
)	O
metastases	B-Anatomy
were	O
not	O
observed	O
.	O
CONCLUSIONS	O
:	O
ITCs	B-Anatomy
circulate	O
even	O
in	O
early	O
stages	O
of	O
disease	O
.	O
Furthermore	O
,	O
elevated	O
expression	O
of	O
VEGFR	O
-	O
1	O
facilitates	O
the	O
establishment	O
of	O
hematogenous	B-Anatomy
metastases	I-Anatomy
in	O
gastric	B-Anatomy
cancer	I-Anatomy
.	O
This	O
study	O
indicates	O
that	O
the	O
simultaneous	O
presence	O
of	O
ITC	B-Anatomy
and	O
VEGFR	O
-	O
1	O
expression	O
at	O
premetastatic	B-Anatomy
sites	I-Anatomy
is	O
clinically	O
significant	O
for	O
disease	O
progression	O
.	O
Acute	O
ethanol	O
exposure	O
disrupts	O
VEGF	O
receptor	O
cell	B-Anatomy
signaling	O
in	O
endothelial	B-Anatomy
cells	I-Anatomy
.	O
Physiological	O
angiogenesis	O
is	O
regulated	O
by	O
various	O
factors	O
,	O
including	O
signaling	O
through	O
vascular	O
endothelial	O
growth	O
factor	O
(	O
VEGF	O
)	O
receptors	O
.	O
We	O
previously	O
reported	O
that	O
a	O
single	O
dose	O
of	O
ethanol	O
(	O
1	O
.	O
4	O
g	O
/	O
kg	O
)	O
,	O
yielding	O
a	O
blood	B-Anatomy
alcohol	O
concentration	O
of	O
100	O
mg	O
/	O
dl	O
,	O
significantly	O
impairs	O
angiogenesis	O
in	O
murine	O
wounds	B-Anatomy
,	O
despite	O
adequate	O
levels	O
of	O
VEGF	O
,	O
suggesting	O
direct	O
effects	O
of	O
ethanol	O
on	O
endothelial	B-Anatomy
cell	I-Anatomy
signaling	O
(	O
40	O
)	O
.	O
To	O
examine	O
the	O
mechanism	O
by	O
which	O
ethanol	O
influences	O
angiogenesis	O
in	O
wounds	B-Anatomy
,	O
we	O
employed	O
two	O
different	O
in	O
vitro	O
angiogenesis	O
assays	O
to	O
determine	O
whether	O
acute	O
ethanol	O
exposure	O
(	O
100	O
mg	O
/	O
dl	O
)	O
would	O
have	O
long	O
-	O
lasting	O
effects	O
on	O
VEGF	O
-	O
induced	O
capillary	B-Anatomy
network	I-Anatomy
formation	O
.	O
Ethanol	O
exposure	O
resulted	O
in	O
reduced	O
VEGF	O
-	O
induced	O
cord	B-Anatomy
formation	O
on	O
collagen	O
and	O
reduced	O
capillary	B-Anatomy
network	I-Anatomy
structure	O
on	O
Matrigel	O
in	O
vitro	O
.	O
In	O
addition	O
,	O
ethanol	O
exposure	O
decreased	O
expression	O
of	O
endothelial	B-Anatomy
VEGF	O
receptor	O
-	O
2	O
