,uri,label
515,http://human.owl#NCI_C12794,Subclavian_Vein
516,http://human.owl#NCI_C12795,Sympathetic_Nervous_System
517,http://human.owl#NCI_C12796,Tarsal_Bone
518,http://human.owl#NCI_C12797,Temporal_Bone
519,http://human.owl#NCI_C12798,Thoracic_Vertebra
520,http://human.owl#NCI_C12799,Thorax
521,http://human.owl#NCI_C12800,Tibia
522,http://human.owl#NCI_C12801,Tissue
523,http://human.owl#NCI_C12802,Tonsil
524,http://human.owl#NCI_C12803,Trabecular_Meshwork
525,http://human.owl#NCI_C12805,Tricuspid_Valve
526,http://human.owl#NCI_C12806,Trigeminal_Nerve
527,http://human.owl#NCI_C12807,Trigeminal_Nucleus
528,http://human.owl#NCI_C12808,Trochlear_Nerve
529,http://human.owl#NCI_C12809,Ulna
530,http://human.owl#NCI_C12810,Genitourinary_System
531,http://human.owl#NCI_C12811,Uvea
532,http://human.owl#NCI_C12812,Vagus_Nerve
533,http://human.owl#NCI_C12813,Vas_Deferens
534,http://human.owl#NCI_C12814,Vein
535,http://human.owl#NCI_C12815,Inferior_Vena_Cava
536,http://human.owl#NCI_C12816,Superior_Vena_Cava
537,http://human.owl#NCI_C12817,Vena_Cava
538,http://human.owl#NCI_C12818,Venule
539,http://human.owl#NCI_C12819,Vertebral_Artery
540,http://human.owl#NCI_C12820,Vestibular_Nerve
541,http://human.owl#NCI_C12821,Vestibular_Nucleus
542,http://human.owl#NCI_C12822,Vocal_Cord
543,http://human.owl#NCI_C12823,Corneoscleral_Limbus
544,http://human.owl#NCI_C12824,Tibial_Artery
545,http://human.owl#NCI_C12825,Anterior_Tibial_Artery
546,http://human.owl#NCI_C12826,Posterior_Tibial_Artery
547,http://human.owl#NCI_C12827,Third_Ventricle_of_Brain
548,http://human.owl#NCI_C12828,Fourth_Ventricle_of_the_Brain
549,http://human.owl#NCI_C12829,Anterior_Cerebral_Artery
550,http://human.owl#NCI_C12830,Middle_Cerebral_Artery
551,http://human.owl#NCI_C12831,Posterior_Cerebral_Artery
552,http://human.owl#NCI_C12832,Conus_Medullaris
553,http://human.owl#NCI_C12833,Anterior_Spinal_Artery
554,http://human.owl#NCI_C12834,Lateral_Ventricle
555,http://human.owl#NCI_C12835,Nucleus_Ambiguus
556,http://human.owl#NCI_C12836,Abducens_Nucleus
557,http://human.owl#NCI_C12837,Cochlear_Nuclei
558,http://human.owl#NCI_C12838,Radial_Artery
559,http://human.owl#NCI_C12839,Ulnar_Artery
560,http://human.owl#NCI_C12840,Pleural_Cavity
561,http://human.owl#NCI_C12841,Reproductive_System
562,http://human.owl#NCI_C12842,Skin_Graft
563,http://human.owl#NCI_C12843,Coronary_Artery
564,http://human.owl#NCI_C12845,Lumbar_Plexus
565,http://human.owl#NCI_C12846,Sacral_Plexus
566,http://human.owl#NCI_C12848,Squamous_Epithelium
567,http://human.owl#NCI_C12849,Squamous_Cell
568,http://human.owl#NCI_C12850,Stratum_Spinosum
569,http://human.owl#NCI_C12851,Female_Breast
570,http://human.owl#NCI_C12852,Vertebral_Body
571,http://human.owl#NCI_C12853,Sacral_Vertebra
572,http://human.owl#NCI_C12854,Scaphoid_Bone
573,http://human.owl#NCI_C12855,Pisiform_Bone
574,http://human.owl#NCI_C12856,Capitate_Bone
575,http://human.owl#NCI_C12857,Trapezial_Bone
576,http://human.owl#NCI_C12858,Triangular_Bone
577,http://human.owl#NCI_C12859,Trapezoid_Bone
578,http://human.owl#NCI_C12860,Hamate_Bone
579,http://human.owl#NCI_C12861,Phalanx_of_the_Hand
580,http://human.owl#NCI_C12862,Proximal_Phalanx_of_the_Hand
581,http://human.owl#NCI_C12863,Middle_Phalanx_of_the_Hand
582,http://human.owl#NCI_C12864,Distal_Phalanx_of_the_Hand
583,http://human.owl#NCI_C12865,Endothelial_Cell
584,http://human.owl#NCI_C12866,Transitional_Cell
585,http://human.owl#NCI_C12867,Alveolar_Epithelium
586,http://human.owl#NCI_C12868,Right_Atrium
587,http://human.owl#NCI_C12869,Left_Atrium
588,http://human.owl#NCI_C12870,Right_Ventricle
589,http://human.owl#NCI_C12871,Left_Ventricle
590,http://human.owl#NCI_C12872,Left_Coronary_Artery
591,http://human.owl#NCI_C12874,Circumflex_Branch_of_the_Left_Coronary_Artery
592,http://human.owl#NCI_C12875,Right_Coronary_Artery
593,http://human.owl#NCI_C12876,Posterior_Spinal_Artery
594,http://human.owl#NCI_C12877,Venous_Sinus
595,http://human.owl#NCI_C12878,Cardiac_Vein
596,http://human.owl#NCI_C12879,Great_Cardiac_Vein
597,http://human.owl#NCI_C12880,Middle_Cardiac_Vein
598,http://human.owl#NCI_C12881,Small_Cardiac_Vein
599,http://human.owl#NCI_C12882,Coronary_Vein
600,http://human.owl#NCI_C12883,Brachial_Vein
601,http://human.owl#NCI_C12884,Urothelium
602,http://human.owl#NCI_C12885,Renal_Capsule
603,http://human.owl#NCI_C12886,Renal_Pyramid
604,http://human.owl#NCI_C12887,Renal_Pelvis
605,http://human.owl#NCI_C12888,Visual_System
606,http://human.owl#NCI_C12889,Auditory_System
607,http://human.owl#NCI_C12890,Falx_Cerebri
608,http://human.owl#NCI_C12891,Central_Canal
609,http://human.owl#NCI_C12892,Cervical_Spinal_Cord
610,http://human.owl#NCI_C12893,Cervical_Spinal_Nerve_Root
611,http://human.owl#NCI_C12894,Thoracic_Spinal_Cord
612,http://human.owl#NCI_C12895,Lumbar_Spinal_Cord
613,http://human.owl#NCI_C12896,Sacral_Spinal_Cord
614,http://human.owl#NCI_C12897,Oculomotor_Nucleus
615,http://human.owl#NCI_C12898,Facial_Nerve_Nucleus
616,http://human.owl#NCI_C12899,Hypoglossal_Nucleus
617,http://human.owl#NCI_C12900,Posterior_Chamber_of_the_Eye
618,http://human.owl#NCI_C12901,Palpebral_Conjunctiva
619,http://human.owl#NCI_C12902,Bulbar_Conjunctiva
620,http://human.owl#NCI_C12903,Supraclavicular_Lymph_Node
621,http://human.owl#NCI_C12904,Axillary_Lymph_Node
622,http://human.owl#NCI_C12905,Thoracic_Cavity
623,http://human.owl#NCI_C12906,Posterior_Eye_Segment
624,http://human.owl#NCI_C12907,Integumentary_System
625,http://human.owl#NCI_C12908,Other_Unique_Body_System
626,http://human.owl#NCI_C12909,Hematopoietic_System
627,http://human.owl#NCI_C12910,Mucosa-Associated_Lymphoid_Tissue
628,http://human.owl#NCI_C12911,Spinal_Accessory_Nerve
629,http://human.owl#NCI_C12915,Small_Cleaved_Cell
630,http://human.owl#NCI_C12918,Blast_Cell
631,http://human.owl#NCI_C12919,Organ_System
632,http://human.owl#NCI_C12920,EBV-Specific_Cytotoxic_T-Lymphocyte
633,http://human.owl#NCI_C12921,Large_Granular_Lymphocyte
634,http://human.owl#NCI_C12924,Lumbar_Spinal_Nerve_Root
635,http://human.owl#NCI_C12925,Sacral_Spinal_Nerve_Root
636,http://human.owl#NCI_C12926,Thoracic_Spinal_Nerve_Root
637,http://human.owl#NCI_C12927,Renal_Calyx
638,http://human.owl#NCI_C12928,Corneal_Epithelium
639,http://human.owl#NCI_C12929,Nerve_Plexus
640,http://human.owl#NCI_C12930,Intrapulmonary_Bronchus
641,http://human.owl#NCI_C12932,Xenograft
642,http://human.owl#NCI_C12933,Vertebra
643,http://human.owl#NCI_C12934,Dorsal_Motor_Nucleus
644,http://human.owl#NCI_C12936,Gut_Associated_Lymphoid_Tissue
645,http://human.owl#NCI_C12937,Mammary_Epithelium
646,http://human.owl#NCI_C12938,Peripheral_Blood_Lymphocyte
647,http://human.owl#NCI_C12939,Autologous_Lymphocyte
648,http://human.owl#NCI_C12943,Intrathecal_Space
649,http://human.owl#NCI_C12944,Medial_Supraclavicular_Lymph_Node
650,http://human.owl#NCI_C12945,Neuroendocrine_System
651,http://human.owl#NCI_C12946,Peripheral_Blood_Stem_Cell
652,http://human.owl#NCI_C12947,Sentinel_Lymph_Node
653,http://human.owl#NCI_C12948,Duct
654,http://human.owl#NCI_C12949,Somatic_Cell
655,http://human.owl#NCI_C12951,Splenocyte
656,http://human.owl#NCI_C12953,Nervous_System_Fluids_and_Secretions
657,http://human.owl#NCI_C12954,Peripheral_Blood_Mononuclear_Cell
658,http://human.owl#NCI_C12955,Nervous_System_Ear
659,http://human.owl#NCI_C12956,Neuro-Ocular_System
660,http://human.owl#NCI_C12957,Exocrine_System
661,http://human.owl#NCI_C12958,Mammalian_Cell
662,http://human.owl#NCI_C12960,Liver_Stem_Cell
663,http://human.owl#NCI_C12961,Trachea_and_Bronchus
664,http://human.owl#NCI_C12963,Gut_Epithelium
665,http://human.owl#NCI_C12964,Connective_and_Soft_Tissue
666,http://human.owl#NCI_C12967,Ascending_Spinal_Cord_Tract
667,http://human.owl#NCI_C12968,Tumor-Associated_Vasculature
668,http://human.owl#NCI_C12969,Descending_Spinal_Cord_Tract
669,http://human.owl#NCI_C12970,Pontine_Base
670,http://human.owl#NCI_C12971,Breast
671,http://human.owl#NCI_C12972,Peripheral_Nerve_Sheath
672,http://human.owl#NCI_C12973,Cervicomedullary_Junction
673,http://human.owl#NCI_C12977,Pluripotent_Stem_Cell
674,http://human.owl#NCI_C12978,Totipotent_Stem_Cell
675,http://human.owl#NCI_C12980,Intracranial_Artery
676,http://human.owl#NCI_C12981,Graft
677,http://human.owl#NCI_C12982,Bone_of_the_Lower_Extremity
678,http://human.owl#NCI_C12983,Bone_of_the_Upper_Extremity
679,http://human.owl#NCI_C12984,Interval_Lymph_Node
680,http://human.owl#NCI_C12985,Neural_Stem_Cell
681,http://human.owl#NCI_C12986,Alveolus
682,http://human.owl#NCI_C12989,Episclera
683,http://human.owl#NCI_C12990,Lobule
684,http://human.owl#NCI_C12992,Splenic_Red_Pulp
685,http://human.owl#NCI_C12993,Splenic_White_Pulp
686,http://human.owl#NCI_C12994,Thymocyte
687,http://human.owl#NCI_C12995,Spinal_Cord_Tract
688,http://human.owl#NCI_C12996,Vestibulocochlear_Nerve
689,http://human.owl#NCI_C12998,Vertebral_Column
690,http://human.owl#NCI_C12999,Major_Salivary_Gland
691,http://human.owl#NCI_C13000,Rhabdomyocyte
692,http://human.owl#NCI_C13001,Smooth_Muscle_Tissue_Cell
693,http://human.owl#NCI_C13002,Cardiocyte
694,http://human.owl#NCI_C13003,Ependymocyte
695,http://human.owl#NCI_C13004,Endocardium
696,http://human.owl#NCI_C13005,Pericardium
697,http://human.owl#NCI_C13006,Specialized_Epithelial_Cell
698,http://human.owl#NCI_C13010,Brunner_s_Gland
699,http://human.owl#NCI_C13011,Ampulla_of_Vater
700,http://human.owl#NCI_C13012,Lymphoid_Blood-Forming_Cell
701,http://human.owl#NCI_C13013,Lymphoblast
702,http://human.owl#NCI_C13014,Monoblast
703,http://human.owl#NCI_C13015,Myeloblast
704,http://human.owl#NCI_C13017,Male_Genital_Organ
705,http://human.owl#NCI_C13018,Organ
706,http://human.owl#NCI_C13019,Eye_Part
707,http://human.owl#NCI_C13020,Breast-Related_Entity
708,http://human.owl#NCI_C13022,Skin_Part
709,http://human.owl#NCI_C13023,Heart_Part
710,http://human.owl#NCI_C13024,Pancreas_Part
711,http://human.owl#NCI_C13025,Stomach_Part
712,http://human.owl#NCI_C13029,Endocrine_System_Part
713,http://human.owl#NCI_C13031,Brain_Part
714,http://human.owl#NCI_C13033,Immune_System_Part
715,http://human.owl#NCI_C13035,Urinary_System_Part
716,http://human.owl#NCI_C13037,Respiratory_System_Part
717,http://human.owl#NCI_C13038,Male_Reproductive_System_Part
718,http://human.owl#NCI_C13039,Female_Reproductive_System_Part
719,http://human.owl#NCI_C13040,Nervous_System_Part
720,http://human.owl#NCI_C13041,Body
721,http://human.owl#NCI_C13043,Ear_Part
722,http://human.owl#NCI_C13044,Joint
723,http://human.owl#NCI_C13045,Tendon
724,http://human.owl#NCI_C13046,Ligament
725,http://human.owl#NCI_C13047,Seminiferous_Tubule
726,http://human.owl#NCI_C13048,Nephron
727,http://human.owl#NCI_C13049,Lymphoid_Tissue
728,http://human.owl#NCI_C13050,Skeletal_Muscle_Tissue
729,http://human.owl#NCI_C13051,Hematopoietic_Tissue
730,http://human.owl#NCI_C13052,Nervous_Tissue
731,http://human.owl#NCI_C13053,Vascular_Endothelium
732,http://human.owl#NCI_C13055,Secretory_Cell
733,http://human.owl#NCI_C13056,Muscle
734,http://human.owl#NCI_C13057,Reticular_Cell
735,http://human.owl#NCI_C13058,Special_Sense_Organ_System
736,http://human.owl#NCI_C13059,Synovial_Cell
737,http://human.owl#NCI_C13060,Sensory_Ganglion
738,http://human.owl#NCI_C13062,Back
739,http://human.owl#NCI_C13063,Neck
740,http://human.owl#NCI_C13065,Sphincter_of_Oddi
741,http://human.owl#NCI_C13066,Ileocecal_Valve
742,http://human.owl#NCI_C13067,Solitary_Nucleus
743,http://human.owl#NCI_C13068,Foot_Bone
744,http://human.owl#NCI_C13069,Stomatognathic_System
745,http://human.owl#NCI_C13070,Cheek
746,http://human.owl#NCI_C13071,Face
747,http://human.owl#NCI_C13072,Dentition
748,http://human.owl#NCI_C13073,Facial_Muscle
749,http://human.owl#NCI_C13074,Masseter_Muscle
750,http://human.owl#NCI_C13075,Pharyngeal_Muscle
751,http://human.owl#NCI_C13076,Bone_Tissue
752,http://human.owl#NCI_C13077,Acinar_Cell
753,http://human.owl#NCI_C13078,Ependyma
754,http://human.owl#NCI_C13079,Neural_Pathway
755,http://human.owl#NCI_C13080,Afferent_Pathway
756,http://human.owl#NCI_C13081,Efferent_Pathway
757,http://human.owl#NCI_C13082,Internal_Capsule
758,http://human.owl#NCI_C13083,Medial_Forebrain_Bundle
759,http://human.owl#NCI_C13084,Perforant_Pathway
760,http://human.owl#NCI_C13085,Alveolar_Wall
761,http://human.owl#NCI_C13086,Capsule_of_the_Prostate
762,http://human.owl#NCI_C13087,Apex_of_the_Prostate
763,http://human.owl#NCI_C13088,Base_of_the_Prostate
764,http://human.owl#NCI_C13089,Anterior_Surface_of_the_Prostate
765,http://human.owl#NCI_C13090,Inferolateral_Surface_of_the_Prostate
766,http://human.owl#NCI_C13091,Surface_of_the_Prostate
767,http://human.owl#NCI_C13092,Lateral_Lobe_of_the_Prostate
768,http://human.owl#NCI_C13093,Posterior_Lobe_of_the_Prostate
769,http://human.owl#NCI_C13094,Middle_Lobe_of_the_Prostate
770,http://human.owl#NCI_C13095,Posterior_Surface_of_the_Prostate
771,http://human.owl#NCI_C13096,Prostatic_Glandular_Tissue
772,http://human.owl#NCI_C13097,Mucosal_Tissue_of_Human_Prostate
773,http://human.owl#NCI_C13098,Orifice_of_Human_Prostatic_Duct
774,http://human.owl#NCI_C13099,Submucosal_Tissue_of_Human_Prostate
775,http://human.owl#NCI_C13100,Prostatic_Muscular_Tissue
776,http://human.owl#NCI_C13101,Prostatic_Portion_of_the_Male_Urethra
777,http://human.owl#NCI_C13102,Prostatic_Duct
778,http://human.owl#NCI_C13103,Prostatic_Epithelium
779,http://human.owl#NCI_C13104,Prostatic_Stroma
780,http://human.owl#NCI_C13106,Human_Veru_Montanum
781,http://human.owl#NCI_C13107,Wall_of_Human_Prostatic_Duct
782,http://human.owl#NCI_C13108,Fascia
783,http://human.owl#NCI_C13111,Retired_Anatomy_Concepts
784,http://human.owl#NCI_C13113,Immature_Granulocyte
785,http://human.owl#NCI_C13114,Promyelocyte
786,http://human.owl#NCI_C13115,Myelocyte
787,http://human.owl#NCI_C13116,Metamyelocyte
788,http://human.owl#NCI_C13117,Band_Cell
789,http://human.owl#NCI_C13118,Immature_Lymphocyte
790,http://human.owl#NCI_C13119,Prolymphocyte
791,http://human.owl#NCI_C13120,Immature_Monocyte
792,http://human.owl#NCI_C13121,Promonocyte
793,http://human.owl#NCI_C13122,Megakaryoblast
794,http://human.owl#NCI_C13123,Memory_B_Cell
795,http://human.owl#NCI_C13124,Epithelial_Reticular_Cell
796,http://human.owl#NCI_C13126,Immature_Platelet
797,http://human.owl#NCI_C13129,Proerythroblast
798,http://human.owl#NCI_C13130,Basophilic_Erythroblast
799,http://human.owl#NCI_C13131,Polychromatophilic_Erythroblast
800,http://human.owl#NCI_C13132,Orthochromatophilic_Erythroblast
801,http://human.owl#NCI_C13142,Mucus-Secreting_Cell
802,http://human.owl#NCI_C13143,Clara_Cell
803,http://human.owl#NCI_C13144,Squamous_Alveolar_Lining_Cell
804,http://human.owl#NCI_C13145,Epithelial_Receptor_Cell
805,http://human.owl#NCI_C13146,Type_I_Cell
806,http://human.owl#NCI_C13147,Taste_Bud_Cell
807,http://human.owl#NCI_C13148,Light_Cell
808,http://human.owl#NCI_C13149,Type_III_Epithelial_Receptor_Cell
809,http://human.owl#NCI_C13150,Olfactory_Epithelial_Cell
810,http://human.owl#NCI_C13152,Supporting_Cell
811,http://human.owl#NCI_C13153,Olfactory_Basal_Cell
812,http://human.owl#NCI_C13154,Bipolar_Neuron
813,http://human.owl#NCI_C13155,Ganglion_Cell
814,http://human.owl#NCI_C13156,Receptor_Cell
815,http://human.owl#NCI_C13157,Cuboidal_Cell
816,http://human.owl#NCI_C13158,Columnar_Cell
817,http://human.owl#NCI_C13159,Mesangial_Cell
818,http://human.owl#NCI_C13161,Juxtaglomerular_Cell
819,http://human.owl#NCI_C13164,Epicardium
820,http://human.owl#NCI_C13166,Mucosa
821,http://human.owl#NCI_C13167,Submucosa
822,http://human.owl#NCI_C13169,Serosa
823,http://human.owl#NCI_C13170,Hassall_s_Corpuscle
824,http://human.owl#NCI_C13171,Meissner_Corpuscle
825,http://human.owl#NCI_C13172,Vater-Pacini_Corpuscle
826,http://human.owl#NCI_C13173,Merkel_s_Corpuscle
827,http://human.owl#NCI_C13174,Free_Nerve_Ending
828,http://human.owl#NCI_C13175,Ruffinis_Corpuscle
829,http://human.owl#NCI_C13176,Nociceptor
830,http://human.owl#NCI_C13177,Pigment_Epithelium
831,http://human.owl#NCI_C13178,Simple_Squamous_Epithelium
832,http://human.owl#NCI_C13179,Basilar_Membrane
833,http://human.owl#NCI_C13180,Stratified_Squamous_Epithelium
834,http://human.owl#NCI_C13181,Pseudostratified_Columnar_Ciliated_Epithelium
835,http://human.owl#NCI_C13182,Columnar_Epithelium
836,http://human.owl#NCI_C13183,Endosteum
837,http://human.owl#NCI_C13184,Periosteum
838,http://human.owl#NCI_C13185,Taste_Bud_Basal_Cell
839,http://human.owl#NCI_C13190,Aqueous_Humor
840,http://human.owl#NCI_C13191,Basement_Membrane
841,http://human.owl#NCI_C13192,Bile
842,http://human.owl#NCI_C13194,Blood-Brain_Barrier
843,http://human.owl#NCI_C13232,Extracellular_Matrix
844,http://human.owl#NCI_C13233,Exudate
845,http://human.owl#NCI_C13234,Feces
846,http://human.owl#NCI_C13236,Body_Fluid_or_Substance
847,http://human.owl#NCI_C13250,Glomerulus
848,http://human.owl#NCI_C13252,Lymph
849,http://human.owl#NCI_C13257,Breast_Milk
850,http://human.owl#NCI_C13259,Mucus
851,http://human.owl#NCI_C13260,Mullerian_Duct
852,http://human.owl#NCI_C13261,Myelin_Sheath
853,http://human.owl#NCI_C13270,Pancreatic_Secretion
854,http://human.owl#NCI_C13273,Lung_Surfactant
855,http://human.owl#NCI_C13275,Saliva
856,http://human.owl#NCI_C13276,Sebum
857,http://human.owl#NCI_C13277,Semen
858,http://human.owl#NCI_C13278,Sputum
859,http://human.owl#NCI_C13280,Sweat
860,http://human.owl#NCI_C13283,Urine
861,http://human.owl#NCI_C13317,Hair_Follicle
862,http://human.owl#NCI_C13318,Transitional_Epithelium
863,http://human.owl#NCI_C13319,Gland
864,http://human.owl#NCI_C13321,Gastrointestinal_Fluid_or_Secretion
865,http://human.owl#NCI_C13323,Vitreous_Humor
866,http://human.owl#NCI_C13325,Serum
867,http://human.owl#NCI_C13337,Germinal_Center
868,http://human.owl#NCI_C13345,Stoma
869,http://human.owl#NCI_C13347,Aspirate
870,http://human.owl#NCI_C13356,Plasma
871,http://human.owl#NCI_C13364,Autocrine_Systems
872,http://human.owl#NCI_C13378,Fundus
873,http://human.owl#NCI_C13393,Lobe
874,http://human.owl#NCI_C13396,Allogeneic_Lymphocyte
875,http://human.owl#NCI_C13399,All_Sites
876,http://human.owl#NCI_C13400,Anatomic_Sites_Other
877,http://human.owl#NCI_C13401,Breast_Fluid_or_Secretion
878,http://human.owl#NCI_C13409,Skin_Fluid_or_Secretion
879,http://human.owl#NCI_C13411,Unspecified_Anatomic_Sites
880,http://human.owl#NCI_C13416,Adrenal_Fluid_or_Secretion
881,http://human.owl#NCI_C13418,Head_and_Neck_Fluids_and_Secretions
882,http://human.owl#NCI_C13419,Multiple_Cancer_Sites
883,http://human.owl#NCI_C13420,Multiple_Anatomic_Sites
884,http://human.owl#NCI_C13452,Other_Body_Fluids_and_Secretions
885,http://human.owl#NCI_C13456,Bone_Marrow_Stem_Cell
886,http://human.owl#NCI_C13465,Bronchial_Secretion
887,http://human.owl#NCI_C13713,Male_Genital_System_Fluid_or_Secretion
888,http://human.owl#NCI_C13717,Anatomic_Sites
889,http://human.owl#NCI_C13722,Respiratory_System_Fluid_or_Secretion
890,http://human.owl#NCI_C13819,Somatosensory_Receptor
891,http://human.owl#NCI_C13821,Mechanoreceptor
892,http://human.owl#NCI_C13822,Thermoreceptor
893,http://human.owl#NCI_C13823,Proprioceptor
894,http://human.owl#NCI_C13824,Muscle_Spindle
895,http://human.owl#NCI_C13826,Golgi_Tendon_Organ
896,http://human.owl#NCI_C14136,Extracellular_Structure
897,http://human.owl#NCI_C16374,Calcium_Channel
898,http://human.owl#NCI_C16753,Gated_Ion_Channel
899,http://human.owl#NCI_C16754,Ion_Channel
900,http://human.owl#NCI_C17008,Potassium_Channel
901,http://human.owl#NCI_C17145,Sodium_Channel
902,http://human.owl#NCI_C18916,Other_Multiple_Areas
903,http://human.owl#NCI_C19178,Continent_Reservoir
904,http://human.owl#NCI_C20051,Surgically-Created_Resection_Cavity
905,http://human.owl#NCI_C21599,Microanatomy
906,http://human.owl#NCI_C25177,Genitalia
907,http://human.owl#NCI_C25203,Shoulder
908,http://human.owl#NCI_C25264,Carina
909,http://human.owl#NCI_C25268,Infraclavicular_Region
910,http://human.owl#NCI_C25389,Chest
911,http://human.owl#NCI_C25419,Anal_Verge
912,http://human.owl#NCI_C25439,Anatomic_Border
913,http://human.owl#NCI_C25444,Cavity
914,http://human.owl#NCI_C25761,Surgically_Created_Structure
915,http://human.owl#NCI_C25762,Cardiovascular_System_Part
916,http://human.owl#NCI_C25763,Gastrointestinal_System_Part
917,http://human.owl#NCI_C25767,Cervical_Neck_Region
918,http://human.owl#NCI_C25769,Musculoskeletal_System_Part
919,http://human.owl#NCI_C25774,Phalanx_of_the_Foot
920,http://human.owl#NCI_C25787,Ductal_Epithelium
921,http://human.owl#NCI_C26454,Dopaminergic_Cell
922,http://human.owl#NCI_C26463,Fovea_Centralis
923,http://human.owl#NCI_C26464,Macula
924,http://human.owl#NCI_C26465,Corpus_Luteum
925,http://human.owl#NCI_C26470,Maxilla
926,http://human.owl#NCI_C26618,Alpha_Granule
927,http://human.owl#NCI_C27089,Vesicle
928,http://human.owl#NCI_C28128,Cleaved_Cell
929,http://human.owl#NCI_C28170,Myelin
930,http://human.owl#NCI_C28187,Serum_Albumin
931,http://human.owl#NCI_C28241,Effector_Cell
932,http://human.owl#NCI_C28268,Burr_Hole
933,http://human.owl#NCI_C28287,Viscera
934,http://human.owl#NCI_C28351,Chiasma
935,http://human.owl#NCI_C28381,Sphincter
936,http://human.owl#NCI_C28401,Olfactory_Bulb
937,http://human.owl#NCI_C28460,Subcellular_Anatomy
938,http://human.owl#NCI_C28745,Subsegmental_Lymph_Node
939,http://human.owl#NCI_C29667,Body_Surface
940,http://human.owl#NCI_C30140,Extremities
941,http://human.owl#NCI_C32038,Abdominal_Aorta
942,http://human.owl#NCI_C32039,Abdominal_Aorta_Branch
943,http://human.owl#NCI_C32040,Abdominal_Muscle
944,http://human.owl#NCI_C32041,Accessory_Nerve
945,http://human.owl#NCI_C32042,Acetabulum
946,http://human.owl#NCI_C32043,Achilles_Tendon
947,http://human.owl#NCI_C32044,Acidophilic_Cell
948,http://human.owl#NCI_C32045,Acinar_Salivary_Gland_System
949,http://human.owl#NCI_C32046,Acromial_Thoracic_Artery
950,http://human.owl#NCI_C32047,Acromioclavicular_Joint
951,http://human.owl#NCI_C32048,Acromion
952,http://human.owl#NCI_C32049,Activated_Lymphocyte
953,http://human.owl#NCI_C32050,Adrenal_Gland_Capsule
954,http://human.owl#NCI_C32051,Adrenal_Gland_Tissue
955,http://human.owl#NCI_C32052,Alpha_Cell
956,http://human.owl#NCI_C32053,Alveolar_Cell
957,http://human.owl#NCI_C32054,Alveolar_Cell_Type_I
958,http://human.owl#NCI_C32055,Alveolar_Cell_Type_II
959,http://human.owl#NCI_C32056,Alveolar_Duct
960,http://human.owl#NCI_C32057,Alveolar_Sac
961,http://human.owl#NCI_C32058,Alveus
962,http://human.owl#NCI_C32059,Ambient_Cistern
963,http://human.owl#NCI_C32061,Amphiarthrosis
964,http://human.owl#NCI_C32063,Ampullary_Crest
965,http://human.owl#NCI_C32064,Ampullary_Segment_of_the_Fallopian_Tube
966,http://human.owl#NCI_C32065,Amygdaloid_Body
967,http://human.owl#NCI_C32067,Anal_Column
968,http://human.owl#NCI_C32068,Anal_Gland
969,http://human.owl#NCI_C32069,Anal_Region
970,http://human.owl#NCI_C32070,Anal_Sinus
971,http://human.owl#NCI_C32071,Anal_Squamous_Zone
972,http://human.owl#NCI_C32072,Anal_Transitional_Zone
973,http://human.owl#NCI_C32074,Anastomotica_Magna_Artery
974,http://human.owl#NCI_C32076,Angular_Artery
975,http://human.owl#NCI_C32077,Angular_Gyrus
976,http://human.owl#NCI_C32078,Ankle_Joint
977,http://human.owl#NCI_C32079,Anterior_Annular_Ligament
978,http://human.owl#NCI_C32080,Anterior_Carpal_Artery
979,http://human.owl#NCI_C32081,Anterior_Caudate_Vein
980,http://human.owl#NCI_C32082,Anterior_Cerebral_Artery_Branch
981,http://human.owl#NCI_C32083,Anterior_Choroidal_Artery
982,http://human.owl#NCI_C32084,Anterior_Circulation_Intracranial_Artery
983,http://human.owl#NCI_C32085,Anterior_Circumflex_Artery
984,http://human.owl#NCI_C32086,Anterior_Commissure
985,http://human.owl#NCI_C32087,Anterior_Communicating_Artery
986,http://human.owl#NCI_C32088,Anterior_Cruciate_Ligament
987,http://human.owl#NCI_C32089,Anterior_Descending_Coronary_Artery
988,http://human.owl#NCI_C32090,Anterior_Fossa
989,http://human.owl#NCI_C32091,Anterior_Inferior_Cerebellar_Artery
990,http://human.owl#NCI_C32092,Anterior_Inferior_Frontal_Convolution
991,http://human.owl#NCI_C32093,Anterior_Infratentorial_Cistern
992,http://human.owl#NCI_C32094,Anterior_Jugular_Vein
993,http://human.owl#NCI_C32095,Anterior_Longitudinal_Ligament
994,http://human.owl#NCI_C32096,Anterior_Median_Fissure_of_Spinal_Cord
995,http://human.owl#NCI_C32097,Anterior_Mediastinal_Lymph_Node
996,http://human.owl#NCI_C32098,Anterior_Mediastinum
997,http://human.owl#NCI_C32099,Anterior_Meningeal_Artery
998,http://human.owl#NCI_C32100,Anterior_Olfactory_Lobule
999,http://human.owl#NCI_C32101,Anterior_Parietal_Artery
1000,http://human.owl#NCI_C32102,Anterior_Part_of_the_Calcarine_Fissure
1001,http://human.owl#NCI_C32103,Anterior_Pole_of_the_Lens
1002,http://human.owl#NCI_C32104,Anterior_Portion_of_the_Corpus_Callosum_Cistern
1003,http://human.owl#NCI_C32105,Anterior_Quadrigeminal_Body
1004,http://human.owl#NCI_C32106,Anterior_Supratentorial_Cistern
1005,http://human.owl#NCI_C32107,Anterior_Surface_of_the_Kidney
1006,http://human.owl#NCI_C32108,Anterior_Surface_of_the_Lens
1007,http://human.owl#NCI_C32109,Anterior_Surface_of_the_Liver
